IoU,P,R,f1
0.7686241269111633,0.8884585289514867,0.8507155165954896,0.8691774792360395
0.4970913231372833,0.8261359974218498,0.5551705468327017,0.66407616087041
0.5453684329986572,0.7414473154632536,0.6734417839517456,0.7058102335204307
0.7500267028808594,0.8625675343811395,0.8518204141025253,0.8571602885773989
0.7622186541557312,0.8779544477868501,0.8525525107803589,0.8650670430486945
0.6505571007728577,0.8289924897265127,0.7513935626396774,0.7882879241113536
0.588106632232666,0.855227563245043,0.6531284053759535,0.7406387169024418
0.7463381886482239,0.8505311077389985,0.8590038314176245,0.8547464735036219
0.5341100096702576,0.8459561186082806,0.5916532905296951,0.696312528336104
0.7940607666969299,0.892791931136423,0.8777568815182082,0.8852105694210957
0.855510413646698,0.9045091497320796,0.9404499106485862,0.9221294578437436
0.7091889381408691,0.8292875157629256,0.8304219720088393,0.8298543561701456
0.7170345187187195,0.933726377849134,0.7554836236636995,0.8352010547132499
0.6719581484794617,0.8180352138740549,0.7900474901700455,0.8037977971737323
0.6680744886398315,0.8793127210915607,0.7355173407628014,0.801012774772701
0.7368119359016418,0.8708750403616403,0.8271790468012022,0.8484648294954071
0.7240943908691406,0.8217842431826476,0.8589802981170123,0.8399706881620145
0.7139216661453247,0.8108545862485562,0.8565698497959413,0.8330855373535391
0.8046297430992126,0.8713785146568669,0.9130746268656716,0.8917394283048845
0.34911543130874634,0.5921208850512683,0.4596564725596984,0.5175471698113208
0.507708728313446,0.6889609393826538,0.6586867734841345,0.6734838101764605
0.15772853791713715,0.2813519122442929,0.2641491928001484,0.27247930324927017
0.6320275068283081,0.9000986842105263,0.6797078768909754,0.774530478225795
0.22843271493911743,0.27167744164240243,0.5893373300503159,0.37190920145926226
0.7579656839370728,0.872438479534221,0.8524361948955916,0.8623213602698285
0.6530225872993469,0.7664189939362883,0.815280837629744,0.7900951961701425
0.6256234645843506,0.7424331678307947,0.7990520182350632,0.7697027860175651
0.7232110500335693,0.8897951946094512,0.7943644134874149,0.8393760715928575
0.22045159339904785,0.7852060234982624,0.23459903095026205,0.361262324412806
0.4407166838645935,0.7635419243136284,0.5103744730098372,0.6118020115939158
0.2186385989189148,0.732900876294526,0.237568245536373,0.3588243487950968
0.5517339110374451,0.6965500775934105,0.7263108759919091,0.7111192358667336
0.6472420692443848,0.8792485424314402,0.7103876618165323,0.7858493843362798
0.7820084095001221,0.8988756048961002,0.8574434865250152,0.8776708473751867
0.7886534333229065,0.8974663747263059,0.8667492372292541,0.881840394633719
0.5765256285667419,0.7444444444444445,0.7187808600412964,0.7313875947748243
0.4684031307697296,0.7469229819289507,0.5567658791040196,0.6379761967547422
0.8044531345367432,0.8982250642443077,0.8851329466152351,0.8916309490263544
0.6752166152000427,0.9234300020863759,0.7152630388174835,0.8061245552897751
0.639779806137085,0.8158127022823757,0.7477942592949336,0.7803240461544647
0.6285277605056763,0.7331487055990368,0.8149694828140058,0.7718969080006592
0.6422436237335205,0.8080890220415151,0.7578317847036866,0.7821539162584533
0.45094579458236694,0.7896453089244851,0.5125129956928561,0.6215887597946501
0.6649797558784485,0.9072972793188319,0.7134547584922636,0.7987842016491753
0.5706366300582886,0.7142950662273332,0.7394005104921958,0.7266310017980422
