IoU,P,R,f1
0.21515971422195435,0.2839662542691064,0.4703304113283884,0.3541258267872001
0.45380502939224243,0.6538643907064959,0.5972929074174337,0.6242997000735669
0.3771781921386719,0.44533699507952856,0.7113507585450557,0.5477551020408163
0.3893377184867859,0.42783011336420246,0.8122896898778307,0.5604651892445904
0.27562111616134644,0.42050539615688337,0.4444289887327862,0.4321363359707851
0.5079604387283325,0.710037280514528,0.6409103752986206,0.6737052438299941
0.4328700006008148,0.6119013805787722,0.5966899745731928,0.6041999517246929
0.4661194980144501,0.5196711166121475,0.8189481017067224,0.6358547205019336
0.3418540358543396,0.645806642357347,0.42073836276083465,0.5095249203016873
0.7108546495437622,0.8197621225983531,0.8425371858437339,0.8309936343324481
0.5786316394805908,0.6377459749552773,0.8619257857668454,0.7330800178810907
0.3628949522972107,0.48216723549488055,0.5946543196885195,0.5325354568157188
0.569726824760437,0.7437329639394075,0.7088887942416627,0.7258929739631035
0.5297432541847229,0.627440819203184,0.7728386866159423,0.6925910671792055
0.476103276014328,0.7525810170359933,0.5644538380247862,0.6450812472551603
0.6159486174583435,0.7379571682838606,0.7883825062871864,0.7623368920521946
0.5137878060340881,0.6264171813070329,0.7407690001907513,0.6788108823492691
0.5374587774276733,0.7287163652404058,0.6718931882248994,0.6991521095106752
0.5482696890830994,0.7689348905517869,0.6564179104477612,0.7082353698991916
3.674579304030479e-12,0.0,0.0,0.0
0.4222749173641205,0.6020926627626593,0.585736726358781,0.5938020872039323
0.08744620531797409,0.18029386343993087,0.1451568008907033,0.16082855747732003
0.514950156211853,0.685962117188883,0.6737958615892888,0.6798245614035088
0.13022854924201965,0.17902661687118382,0.3233058559040788,0.23044639450591378
0.6358909606933594,0.744463319491632,0.8134398900060152,0.7774246269330902
0.520237147808075,0.6477722119694174,0.7254536782575121,0.6844157792110394
0.3552563190460205,0.7163858951553835,0.4133985448178003,0.5242644102838984
0.599647045135498,0.7217461363802827,0.7799588412220991,0.7497241982729106
0.19780220091342926,0.6481561822125813,0.22159596558884603,0.33027522935779813
0.5099905133247375,0.7015851341724056,0.6512633986387809,0.6754883607939525
0.1131231039762497,0.22893849068810943,0.18275047956322857,0.2032535335507826
0.3676336407661438,0.5627466993330611,0.5146413567761008,0.5376200770443574
0.5526775121688843,0.7691061520392045,0.6626190725426567,0.7119025304592315
0.7024590969085693,0.7956392967420758,0.8571040662548367,0.8252287581699346
0.39444223046302795,0.5125852509690398,0.6311814639156572,0.565734786434712
0.5073394775390625,0.5824017309772809,0.797423467097585,0.6731589018775695
0.29023948311805725,0.48211028483232776,0.42172445535440317,0.449900160398049
0.614762544631958,0.7856315179606026,0.7386708283030535,0.7614277909306139
0.5147712826728821,0.7840905889974931,0.599790991068639,0.6796686627477551
0.2861374318599701,0.589574062301335,0.3573107301098054,0.444956219263524
0.34997040033340454,0.4129861882838546,0.6963807688189314,0.5184860383074562
0.3117528557777405,0.43867332043317375,0.5186537959822594,0.4753225494974389
0.4288863241672516,0.5806843420322043,0.621305510173771,0.6003085312477577
0.32662343978881836,0.7403930956280711,0.3688681515268813,0.4924131863220887
0.411567747592926,0.6395298684494285,0.5358812766822525,0.5831356692516623
0.1575148105621338,0.49464816246795,0.18772395897689362,0.2721603314112971
0.43423205614089966,0.6420767306088407,0.5729116279069767,0.6055255137154656
0.529852032661438,0.8485154972446192,0.5852092337981525,0.6926840184269212
0.2967095971107483,0.3155201504716068,0.8326885174100299,0.4576345984112974
0.34062615036964417,0.7194363536172558,0.3928049514312731,0.5081598042759041
0.5779895186424255,0.8391575784265471,0.6499989967293376,0.7325644504748983
0.7337484359741211,0.8669589169941886,0.8268509915740236,0.8464300941261357
0.1780196726322174,0.6789340101522843,0.19438388871587253,0.3022354935033493
0.5735220909118652,0.676066110409365,0.7908472248236249,0.7289660464224055
0.5239111185073853,0.7629467790939815,0.6257770062160497,0.6875874905779377
2.225189130178329e-11,0.0,0.0,0.0
0.2949834167957306,0.3474819730529461,0.6612995817500888,0.45557867776532734
0.5192036032676697,0.7363425184235822,0.6377701460436397,0.6835207733060693
0.5541889071464539,0.7721936823696579,0.6625030476940678,0.7131551320358556
0.5096240639686584,0.6163407183736526,0.7464070073985883,0.6751668301313487
0.5538223385810852,0.8139315027287182,0.6341038817562478,0.7128515378752951
0.4031437933444977,0.6121184113953299,0.54146728544978,0.5746293413632072
0.38957253098487854,0.4500506646003457,0.7435253569670113,0.5607084509134115
0.3961946666240692,0.6148598230465835,0.526974555753506,0.5675349912675571
0.3889768719673157,0.5472242512783053,0.5735778271189036,0.5600912115434936
0.5660839080810547,0.839361749809511,0.634863774535839,0.7229292396381557
0.18590085208415985,0.5355349391437569,0.22163514037127055,0.31351836165229957
0.09695912152528763,0.18611070219343442,0.16833660663759528,0.17677800499886392
0.6533557176589966,0.7882425914288279,0.7924464829295109,0.7903389469894109
0.5828608274459839,0.7171997354215119,0.7567938759428121,0.7364650204859665
0.5389968156814575,0.6801845136781864,0.7219647579399366,0.700452166844485
0.4369731545448303,0.815655720242262,0.48485725657632883,0.6081855419772838
0.5356356501579285,0.7213955083147608,0.6753386403030108,0.697607718960858
0.5421122908592224,0.7402941635050153,0.6694238180280101,0.7030775685480886
0.5348089337348938,0.6857386606000284,0.7084435043187026,0.6969062034882881
0.3214734196662903,0.6417691744109821,0.3917751465360985,0.48653784313152276
0.6460690498352051,0.8012539658558695,0.7693618873193465,0.7849841349133666
0.5024091601371765,0.6297422592718612,0.7130336375237775,0.6688046976455311
0.6131610870361328,0.7588437879481615,0.7615575178806888,0.7601982310768095
0.6574962139129639,0.7346264051135112,0.8623029772329247,0.7933607375330727
0.34650230407714844,0.6003564034696927,0.450388282709132,0.5146702012940331
0.4402942657470703,0.5829499712478435,0.6427580741034278,0.6113948623230743
0.09534723311662674,0.212186865267434,0.14759811616954474,0.1740949912045181
0.33194491267204285,0.6643304661781884,0.39883969270982755,0.49843641071606415
0.7185214161872864,0.799640897755611,0.8762816728974006,0.8362088748878643
0.5301896929740906,0.7096297026773828,0.6770794128716597,0.6929725305149625
0.5871938467025757,0.702634179880538,0.7813724553187422,0.7399144738330656
0.4934716820716858,0.7335530567403387,0.6012394505455702,0.660838346594217
0.17805923521518707,0.36565308854465484,0.2576472173561515,0.3022924901185771
0.5921396017074585,0.7587359919664127,0.729495989071375,0.743828744383817
0.21530750393867493,0.24829217025748818,0.6184265881363062,0.3543259638175074
0.4486500024795532,0.8366828682212878,0.49171146593917997,0.6194042673620587
0.4511001408100128,0.6314149051072365,0.6123481175555157,0.6217353651681126
0.43019384145736694,0.6934002693767601,0.5312465798402102,0.6015881587450536
0.5588365197181702,0.7074407924049765,0.72680430521485,0.7169918369709952
0.6703258752822876,0.7350846670052626,0.8838417961644405,0.8026288620260409
0.5123969316482544,0.5851478442389048,0.8047368903277037,0.6775958391997274
0.5068411231040955,0.7395230377402177,0.6169861131978279,0.6727200393157193
0.5390497446060181,0.6364079982339751,0.7789391353811149,0.7004968380129037
0.3811337947845459,0.4426745329400197,0.7327324883526947,0.5519143686835793
0.34931305050849915,0.4792248826548317,0.5630445045277027,0.5177642938187559
0.6244542598724365,0.7554284037558685,0.7826893259964126,0.7688172845773671
0.4512549340724945,0.522484590676274,0.7679841771142374,0.621882386370975
0.701072633266449,0.7672145511677796,0.8904962300543574,0.8242712458611959
0.34900543093681335,0.4137027627818355,0.690564537503313,0.517426273458445
0.5043867230415344,0.5660859685665593,0.8223077981020492,0.6705545898054169
0.6413721442222595,0.7362600173272688,0.8326801188033927,0.7815072921905309
0.6254613399505615,0.6764914966916389,0.8923753877227152,0.7695800933125971
0.4654685854911804,0.5920656988586763,0.6852267624607095,0.6352488161934331
0.6426709890365601,0.7395334305353052,0.8307012002526848,0.7824707165761259
0.32603228092193604,0.3862050759889882,0.6766435414601916,0.4917410928646883
0.40130615234375,0.45836618829837567,0.7632415115149287,0.5727601462198619
0.41778069734573364,0.5049736141596226,0.7075644549142782,0.5893445973565881
0.31750354170799255,0.423756882312457,0.5587442928848935,0.4819775192945119
0.5008296370506287,0.6497089497938394,0.68608932287498,0.6674037278686993
0.6148324012756348,0.753723945775063,0.7694001175971886,0.7614813611849808
0.37700194120407104,0.4599713144461066,0.6763805420115659,0.5475692149518983
0.5062453746795654,0.5745575772681955,0.8098102933427016,0.6721950863891522
0.527919590473175,0.5583035086109327,0.9065464660010928,0.6910305921550811
0.5851936340332031,0.8004030970989776,0.6851822936997424,0.7383244791600944
0.5974211692810059,0.6769356643123111,0.8356901385224275,0.747982029686073
0.7319460511207581,0.7610156095633274,0.950400987045034,0.8452296044329841
0.32315516471862793,0.34692370579392917,0.8250752634219769,0.488461467055307
0.5807648301124573,0.6581236318552527,0.8316727459668536,0.7347896615118418
0.4195176661014557,0.4818095898179069,0.7644200971669632,0.5910707108184151
0.5766426920890808,0.733388530511605,0.7295849097590558,0.7314817755715978
0.6084536910057068,0.660949351911451,0.8845367789882611,0.7565697279648651
0.5269564390182495,0.6828170130826301,0.6977544996816946,0.690204946187314
0.5261289477348328,0.6940619396619258,0.6849872860971754,0.6894947555924494
0.5927653312683105,0.6503881744040151,0.8699699739074567,0.7443222292647084
0.4483233690261841,0.5503792667509482,0.7074116954075519,0.6190929048198875
0.5402882695198059,0.7047167325428195,0.6983952890177184,0.701541770773902
0.496317595243454,0.6605818491187186,0.6662127881817503,0.663385369749538
0.5790985822677612,0.6104353869830711,0.9185716420140445,0.7334546213725431
0.6141167283058167,0.6399572649572649,0.9383058199783106,0.7609322323740654
0.4409686326980591,0.5122899663946231,0.760042735042735,0.612044737596788
0.3556218147277832,0.6122837189910361,0.4589795679181154,0.5246622753153958
0.3505729138851166,0.41033624993476786,0.7064901614304112,0.5191469694968969
0.2997852861881256,0.3678900809335592,0.6182312753036437,0.46128430840393647
0.5765993595123291,0.6853399824235116,0.7842050490522796,0.7314468941372786
0.4339752197265625,0.6471718413771903,0.5684743474347435,0.6052757678853803
0.4292279779911041,0.6100359413878905,0.5915351362219765,0.600643108698981
0.5654631853103638,0.6576536788039389,0.8013433787770071,0.7224228702855193
0.6145116686820984,0.7319434563395094,0.7929694045105727,0.7612353225028148
0.6413315534591675,0.7652717137810539,0.7983838158220123,0.7814771724617199
0.3773178160190582,0.397038651368502,0.8836738187628396,0.547902311305317
0.6143397688865662,0.6931711102488776,0.8437974427313518,0.761103418894451
0.5983580946922302,0.6734410572491532,0.8429363766524417,0.7487159225602529
0.46500730514526367,0.5674654892677607,0.7203146628853101,0.6348190906926923
0.525769829750061,0.5540334509045398,0.9115540135782748,0.6891863202540066
0.4712170362472534,0.5049567601771778,0.8758125791473196,0.6405812613205994
0.3465368151664734,0.3765043948613928,0.8132165023731289,0.5147082611207394
0.4354308545589447,0.5124511531683396,0.7434002111932418,0.6066901009184715
0.4522717297077179,0.4966925132518509,0.8349042709867452,0.6228472546488313
0.478424072265625,0.724338503649635,0.5849233272445393,0.6472081864888964
0.3099047541618347,0.40137069139286435,0.5762574521039532,0.4731714272135355
0.23540467023849487,0.2362683002803447,0.9847097006851785,0.3810972631226361
0.5237409472465515,0.5269532361998913,0.9884945871158795,0.6874409182984471
0.27835971117019653,0.34868788386376326,0.5798514391829155,0.43549511854951184
0.5181289315223694,0.5673954286746771,0.8564707486703941,0.6825888490381481
0.20267266035079956,0.28571687347160585,0.41083009923684005,0.3370371161776961
0.6801560521125793,0.7320528164178226,0.9056090871580786,0.8096343712704784
0.39968451857566833,0.47239905420152783,0.7219596942321056,0.5711065911714583
0.4450347423553467,0.5609934125289685,0.682843942961219,0.6159502319104815
0.464284747838974,0.5259411234418229,0.7984049832476051,0.6341454272863568
0.17570188641548157,0.8861122490782466,0.17976127403621403,0.2988884954529359
0.4852737784385681,0.8376345876345876,0.5356604141896328,0.6534469135267948
0.7149031162261963,0.7631091918568784,0.9188115614403358,0.8337533700621264
0.29581815004348755,0.8037443511943189,0.31884924022537137,0.4565735590734063
0.6197826862335205,0.6842076392825145,0.8681127479410741,0.7652664730663831
0.7905519604682922,0.820923076923077,0.9552941176470588,0.8830260047281323
0.5580574870109558,0.6128207115727463,0.8619712167466201,0.7163502922122049
0.5140568017959595,0.6080813691116742,0.7687615202317213,0.6790456069621849
0.35538628697395325,0.9283683911313246,0.36540613112553144,0.5244059087989724
0.5265218019485474,0.8529664660361135,0.5790798642781568,0.6898320186018211
0.23753687739372253,0.7032379518072289,0.264,0.3838865481451033
0.3644806444644928,0.48308795641830155,0.5975094886775556,0.5342408297109739
0.6190348863601685,0.9439666902520002,0.6426493747105141,0.7646961563474829
0.6675887107849121,0.718111254851229,0.9046610169491526,0.8006634934371843
0.5171071887016296,0.7831532416502947,0.6035200605601817,0.6817015818725952
0.4382871985435486,0.6242110508249363,0.5953845747630238,0.6094571401543305
0.6927635669708252,0.740456742790465,0.9149330587023687,0.8185000921319328
0.627048134803772,0.7279558572621339,0.8189577717879605,0.7707800818711203
0.559931755065918,0.7009313851149278,0.735695067264574,0.7178926180370192
0.5249093770980835,0.7617689544057187,0.628,0.6884466685634907
0.49599984288215637,0.788554392559707,0.5720868451058527,0.6631014585561588
0.6708447337150574,0.7393011569475283,0.8787121148984638,0.8030006854357595
0.4965498745441437,0.5327533559946995,0.8796195005945303,0.6635928165198515
0.29710909724235535,0.3136963300551691,0.8489175943656486,0.4581096583793819
0.1909322887659073,0.19789089559623949,0.8444737710326625,0.32064339133375924
0.35465729236602783,0.37151755060690766,0.8865559385772485,0.5236118455843469
0.20183807611465454,0.20229347353604768,0.988969844161101,0.33588232261612216
0.33472228050231934,0.3542140194563142,0.858811859362945,0.5015609410704516
0.3203321695327759,0.3713816724012753,0.6997353317274809,0.4852296746919627
0.3557007908821106,0.4108779026713972,0.7259324350712751,0.5247482126094843
0.25814369320869446,0.26669130857108475,0.8895547208762221,0.41035645790622316
0.5325657725334167,0.5438950024532138,0.9623600905342139,0.6949989364203266
0.44279664754867554,0.45621062404668744,0.93773173391494,0.6138032567477136
0.22948582470417023,0.2560197641166218,0.6888858534808542,0.3733037256353318
0.30988964438438416,0.33737107353976464,0.7918535421092664,0.4731538365095285
0.32242435216903687,0.3312460149030729,0.9237036250729791,0.48762617241403466
0.28245899081230164,0.31065112221429136,0.7568350883972563,0.44049593747364274
0.3245675563812256,0.33617621382042845,0.9038385151482324,0.4900732270822728
0.2999739944934845,0.30381263329734853,0.95958251902366,0.4615076944613877
0.2154289036989212,0.25353164120822325,0.5890593729152769,0.3544903448552732
0.09358261525630951,0.12292761827739587,0.2816205533596838,0.171148685420459
0.25222837924957275,0.28676387794167324,0.6768321041791243,0.40284725654967873
0.4073846936225891,0.42372133173765475,0.9135418649408878,0.5789244429552688
0.30480852723121643,0.3069770344483275,0.9773494933439301,0.46720805432872686
0.00044303329195827246,0.0016997167138810198,0.0005988621618924045,0.0008856742194995941
0.3680119216442108,0.39038512150188615,0.8652537429515846,0.5380244226816588
0.45766422152519226,0.6094479004665629,0.6475934724230531,0.6279419128693039
0.4555812478065491,0.4784525416104363,0.9050374404356705,0.625978459184274
0.4332822859287262,0.5914010599387922,0.6184046206681236,0.6046014727765271
0.6070577502250671,0.7726027397260274,0.7391182252176355,0.7554896426350285
0.3982161283493042,0.5392706467086632,0.6035575679172057,0.5696059579403596
0.29126739501953125,0.34369817578772804,0.6562792371356603,0.4511341430232271
0.4526771306991577,0.45980589635597874,0.9668848671544089,0.6232315711094565
0.4559047818183899,0.5075555555555555,0.8175191982298581,0.626283777046565
0.7081046104431152,0.7162097326936258,0.9842697687561814,0.8291115386904172
0.44995829463005066,0.6848257259216163,0.567471622036201,0.6206499856197872
0.8097068071365356,0.8903010146944039,0.8994428730607696,0.8948485959631276
0.4065600335597992,0.4326082999635967,0.8710032065964269,0.5780912711684048
0.44157010316848755,0.5496360116694387,0.6919169383902523,0.6126238375980065
0.6050316691398621,0.6191878743753516,0.9635886079208941,0.753918684772535
0.6849064230918884,0.6873229637727973,0.9948928211768091,0.8129904481998531
0.3872041404247284,0.6885439957911351,0.469422525107604,0.5582511330311917
0.46321630477905273,0.6043188113825233,0.6648658008658008,0.6331480962353445
0.3789570927619934,0.5234041290934979,0.5786194458107886,0.5496285451742022
0.7270727753639221,0.7942261089453166,0.8958239250825946,0.8419712268787419
0.4218704104423523,0.5381869422263974,0.6612419205909511,0.5934020404992492
0.5304825305938721,0.5860879152289756,0.8482860520094563,0.6932225697001895
0.33375033736228943,0.35993363598242445,0.8210438760657102,0.5004689836996477
0.45288997888565063,0.5771305285868392,0.6778137890394814,0.6234332868118317
0.608375608921051,0.6632596023317097,0.8802691889886867,0.7565093641486879
0.6903424263000488,0.7299295352523544,0.9271610578143241,0.8168077748628667
0.4292643070220947,0.5489164141548385,0.6632196458774916,0.6006786891603645
0.5930891633033752,0.7378164891741308,0.7514635635527781,0.7445774986210209
0.44929614663124084,0.6282121377802078,0.6120383522727273,0.620019785951974
0.31999561190605164,0.5324675324675324,0.44503898486469956,0.48484343770819455
0.4244001507759094,0.722001498399437,0.5072979310564852,0.5959001648928197
